manga_id,title,type,score,scored_by,status,volumes,chapters,start_date,end_date,members,favorites,sfw,approved,real_start_date,real_end_date,genres,themes,demographics
11713,Fire Emblem: Hikari wo Tsugu Mono,manga,,69,finished,5,21,1998-05-26,2001-06-26,383,2,True,True,1998-05-26,2001-06-26,"['Adventure', 'Fantasy']",[],['Shounen']
18989,Mugentou,manga,,36,finished,2,19,2009-11-20,2012-09-21,383,1,True,True,2009-11-20,2012-09-21,"['Adventure', 'Fantasy', 'Sci-Fi', 'Slice of Life']",[],['Seinen']
20713,Straight,manga,,37,finished,2,23,1986-01-01,1986-01-01,383,1,True,True,1986,1986,"['Drama', 'Sports']",[],['Seinen']
21121,Hana no Hime: Chacha Monogatari,manga,,78,finished,6,17,2008-12-10,2011-08-10,383,1,True,True,2008-12-10,2011-08-10,['Romance'],['Historical'],['Shoujo']
88207,Killer Queen,manga,,87,finished,1,10,2013-06-01,2016-02-13,383,1,False,True,2013-06-01,2016-02-13,['Hentai'],[],[]
147816,A.I. Doctor,manhwa,,81,currently_publishing,,,2021-02-04,,383,1,True,True,2021-02-04,,"['Drama', 'Supernatural']",['Medical'],[]
126016,Mabataki yori Hayaku!!,manga,,28,currently_publishing,,,2020-03-19,,383,0,True,True,2020-03-19,,"['Comedy', 'Sports']",['Combat Sports'],['Seinen']
111505,Xiangsishu Xia,manhua,,47,currently_publishing,,,2012-05-04,,382,8,True,True,2012-05-04,,"['Comedy', 'Romance', 'Supernatural']",['Historical'],[]
83163,Namaiki: Kissuisou e Youkoso!,light_novel,,53,finished,1,6,2014-12-26,2014-12-26,382,6,False,True,2014-12-26,2014-12-26,['Hentai'],"['Harem', 'School']",[]
85147,Imouto Paradise! 2: Oniichan to 5-nin no Imouto no Mo~tto! Ecchi Shimakuri na Mainichi,manga,,58,finished,1,7,2013-06-21,2013-12-21,382,4,True,True,2013-06-21,2013-12-21,"['Comedy', 'Ecchi']",['Harem'],[]
88125,"Kominami Shoutarou, Ie kara Deru wo Hajimemashita.",manga,,73,finished,3,31,2013-06-25,2014-10-25,382,3,True,True,2013-06-25,2014-10-25,"['Comedy', 'Slice of Life']",[],['Seinen']
98860,Love Sync Dream,manga,,81,finished,2,,2007-11-19,2011-06-18,382,3,True,True,2007-11-19,2011-06-18,"['Comedy', 'Fantasy', 'Sci-Fi']",[],['Seinen']
4428,Koi Cupid♥,manga,,97,finished,5,16,2005-10-01,2008-08-01,382,2,True,True,2005-10,2008-08,"['Comedy', 'Fantasy', 'Romance']",[],[]
25687,Soukai Kessen,manga,,68,finished,10,59,2005-12-09,2011-01-27,382,1,True,True,2005-12-09,2011-01-27,"['Action', 'Fantasy']",['Historical'],['Shounen']
26091,Shiina-kun no Torikemo Hyakka,manga,,42,finished,10,41,2010-10-15,2017-08-05,382,1,True,True,2010-10-15,2017-08-05,[],[],['Josei']
28857,Crazy Coffee Cat,manhwa,,92,finished,,217,2008-04-02,2011-01-01,382,1,True,True,2008-04-02,2011,"['Comedy', 'Romance']",[],['Shoujo']
48671,AIKa R-16: School Mission,manga,,35,finished,1,10,2007-06-05,2008-12-05,382,1,True,True,2007-06-05,2008-12-05,"['Action', 'Ecchi']",['School'],[]
29213,"Kigata ga Kita!: ""Kyoufu Shinbun"" yori",manga,,58,finished,4,44,2010-07-29,2011-06-16,382,0,True,True,2010-07-29,2011-06-16,"['Horror', 'Supernatural']",[],['Shounen']
50595,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's - Tribute Comics,manga,,104,finished,1,4,2012-07-14,2012-07-14,382,0,True,True,2012-07-14,2012-07-14,"['Action', 'Comedy', 'Sci-Fi']",[],['Shounen']
91470,Conveni DMZ,manga,,88,finished,5,47,2006-11-30,2010-04-30,382,0,True,True,2006-11-30,2010-04-30,"['Action', 'Comedy']",['Military'],['Seinen']
148121,"As You Like It, Margrave",manhwa,,60,currently_publishing,,,2018-03-06,,382,0,True,True,2018-03-06,,"['Fantasy', 'Romance']",[],[]
13970,Tales of Destiny: Director's Cut - Hakanaki Toki no Lion,manga,,71,finished,5,32,2007-12-27,2011-02-26,381,10,True,True,2007-12-27,2011-02-26,"['Action', 'Fantasy']",[],['Seinen']
80495,Kantai Collection: Tomarigi no Chinjufu,manga,,81,finished,5,31,2014-05-27,2017-06-27,381,5,True,True,2014-05-27,2017-06-27,['Sci-Fi'],"['Military', 'School']",[]
68469,Shinonome Yuuko Series,light_novel,,76,finished,3,29,2011-09-30,2012-05-30,381,3,True,True,2011-09-30,2012-05-30,"['Drama', 'Romance', 'Slice of Life']",['School'],[]
101235,Koi no Tsuki,manga,,60,finished,7,36,2015-12-22,2019-04-22,381,3,True,True,2015-12-22,2019-04-22,"['Drama', 'Romance']",[],['Seinen']
45455,Takasugi-san Chi no Obentou,manga,,54,finished,10,80,2009-04-04,2015-05-02,381,2,True,True,2009-04-04,2015-05-02,"['Gourmet', 'Slice of Life']",[],['Seinen']
91872,Classroom☆Crisis,manga,,50,finished,2,9,2015-06-27,2016-02-27,381,2,True,True,2015-06-27,2016-02-27,['Sci-Fi'],['School'],['Seinen']
107127,Hajimete Koi wo Shita Hi ni Yomu Hanashi,manga,,39,currently_publishing,,,2016-05-26,,381,2,True,True,2016-05-26,,"['Comedy', 'Drama', 'Romance']",[],['Shoujo']
93589,"Saikyou Gamer, Isekai nite Jikkyou Play-chuu",light_novel,,55,on_hiatus,2,14,2015-10-25,2016-02-25,381,1,True,True,2015-10-25,2016-02-25,"['Action', 'Adventure', 'Fantasy']",[],[]
130212,Joshiryoku Takame na Shishihara-kun,manga,,63,currently_publishing,,,2019-09-08,,381,1,True,True,2019-09-08,,['Comedy'],['School'],[]
150917,Cheat na Tablet wo Motte Kaiteki Isekai Seikatsu,manga,,68,currently_publishing,,,2020-10-13,,381,1,True,True,2020-10-13,,"['Adventure', 'Fantasy']","['Isekai', 'Reincarnation']",[]
54123,Gundam EXA,manga,,89,finished,7,34,2011-05-26,2014-02-26,380,6,True,True,2011-05-26,2014-02-26,"['Action', 'Sci-Fi']",['Mecha'],['Shounen']
111053,Efu no Shichinin,manga,,35,currently_publishing,,,2015-03-19,,380,3,True,True,2015-03-19,,['Action'],['Historical'],['Seinen']
158553,Genkai Dokushin Joshi (26) Gohan,manga,,52,currently_publishing,,,2023-03-03,,380,2,True,True,2023-03-03,,['Slice of Life'],['Adult Cast'],['Seinen']
810,5-ji kara Asa made,manga,,89,finished,1,5,2003-09-29,2003-09-29,380,1,False,True,2003-09-29,2003-09-29,"['Boys Love', 'Erotica']",[],[]
37155,Koisuru Tora wa Kiss wo Suru,manga,,97,finished,1,6,2012-02-01,2012-02-01,380,1,False,True,2012-02-01,2012-02-01,"['Boys Love', 'Erotica']",[],[]
82515,Pocket Monsters XY-hen,manga,,77,finished,5,58,2013-06-29,2016-08-30,380,1,True,True,2013-06-29,2016-08-30,"['Adventure', 'Comedy']",[],['Kids']
90212,Toshishita Kareshi ni Semararetemasu.,manga,,76,finished,5,,2014-03-28,2018-12-28,380,1,False,True,2014-03-28,2018-12-28,"['Boys Love', 'Erotica']",[],[]
105850,Midnight Blue,manga,,78,finished,1,7,2014-12-08,2016-08-08,380,1,True,True,2014-12-08,2016-08-08,"['Drama', 'Romance', 'Slice of Life']",[],['Josei']
131592,Tonde Hi ni Iru Yuri no Inu,manga,,100,finished,3,23,2020-09-25,2022-06-27,380,1,True,True,2020-09-25,2022-06-27,['Romance'],[],[]
132344,Himesama Sore wa Seisui desu ka?,doujinshi,,71,currently_publishing,,,2019-08-12,,380,1,False,True,2019-08-12,,"['Comedy', 'Fantasy', 'Hentai']",[],[]
41531,Amai Koi no Sodatekata,manga,,84,finished,1,7,2008-11-29,2010-01-30,380,0,False,True,2008-11-29,2010-01-30,"['Boys Love', 'Erotica']",[],[]
54549,Kimochi Ii? x Kimochi Ii♡,manga,,99,finished,1,12,2008-04-11,2010-09-11,380,0,False,True,2008-04-11,2010-09-11,['Hentai'],['School'],[]
78351,Cronos Haze (2014),manga,,63,currently_publishing,,,2014-06-03,,380,0,True,True,2014-06-03,,"['Action', 'Drama', 'Romance', 'Sci-Fi']",['Mecha'],['Seinen']
90236,Rurimiya Mugen Kobutsuten,manga,,40,finished,7,49,2013-06-25,2018-02-24,380,0,True,True,2013-06-25,2018-02-24,"['Drama', 'Mystery', 'Supernatural']",[],[]
136042,Hypnosis Mic: Division Rap Battle - side F.P & M+,manga,,58,currently_publishing,,,2020-11-27,,379,16,True,True,2020-11-27,,['Action'],['Music'],['Josei']
130174,"Hira Yakunin Yatte 1500-nen, Maou no Chikara de Daijin ni Sarechaimashita",light_novel,,73,finished,1,12,2019-09-13,2019-09-13,379,3,True,True,2019-09-13,2019-09-13,"['Comedy', 'Fantasy']",[],[]
8142,Rental Magica from Solomon,manga,,65,finished,2,11,2007-05-26,2008-03-26,379,2,True,True,2007-05-26,2008-03-26,"['Action', 'Comedy', 'Fantasy', 'Supernatural']",[],[]
11792,Souryuuden,manga,,89,finished,5,20,2004-05-19,2005-12-20,379,2,True,True,2004-05-19,2005-12-20,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",[],['Shounen']
143491,Ryuu to Sairei,light_novel,,53,finished,3,18,2020-01-11,2020-09-11,379,2,True,True,2020-01-11,2020-09-11,"['Adventure', 'Fantasy']",[],[]
11145,"Ikemasen, Oujisama!!",manga,,70,finished,1,15,2000-01-01,2005-04-01,379,1,False,True,2000-01,2005-04,"['Boys Love', 'Erotica']",[],[]
49233,Kare to Kanojo ga Uso wo Tsuku Hi,manga,,53,finished,1,5,2011-01-01,,379,1,True,True,2011,,"['Drama', 'Romance']",['School'],['Shoujo']
100105,Attouteki Gacha Un de Isekai wo Nariagaru!,light_novel,,51,currently_publishing,,,2016-08-12,,379,1,True,True,2016-08-12,,"['Comedy', 'Fantasy']",[],[]
89885,Datte... Gaman Dekinai (>_<),manga,,94,finished,1,6,2014-09-05,2014-10-04,379,0,True,True,2014-09-05,2014-10-04,['Romance'],['School'],['Shoujo']
128831,Saikyou no Kyuuketsuki wa Imouto ga Hoshii!,manga,,61,currently_publishing,,,2019-02-25,,379,0,True,True,2019-02-25,,"['Comedy', 'Fantasy']",['Vampire'],[]
144105,Mushijo,manga,,46,finished,3,13,2022-02-04,2023-01-06,379,0,True,True,2022-02-04,2023-01-06,"['Action', 'Comedy']","['School', 'Super Power']",['Shounen']
150791,Osananajimi ga Kyouteki desu.,manga,,63,currently_publishing,,,2019-04-24,,379,0,True,True,2019-04-24,,['Comedy'],"['Romantic Subtext', 'School']",['Shoujo']
35813,Chouyaku Hyakuninisshu: Uta Koi.,manga,,14,currently_publishing,,,2010-08-04,,378,4,True,True,2010-08-04,,['Romance'],['Historical'],[]
81711,"Kono Koi to, Sono Mirai.",light_novel,,23,finished,6,74,2014-06-30,2016-11-30,378,3,True,True,2014-06-30,2016-11-30,"['Drama', 'Romance']",[],[]
146630,Imouto wa Neko,manga,,70,finished,3,35,2019-12-23,2022-07-04,378,3,True,True,2019-12-23,2022-07-04,['Slice of Life'],"['Anthropomorphic', 'Childcare']",[]
5156,Love Pop,manhwa,,79,finished,8,,2005-01-01,,378,2,True,True,2005,,"['Comedy', 'Romance']",[],['Shoujo']
130771,Angelic Syndrome,manga,,84,finished,2,14,2019-07-04,2020-09-04,378,2,True,True,2019-07-04,2020-09-04,"['Fantasy', 'Mystery']",[],['Seinen']
142465,Buta no Liver wa Kanetsu Shiro,manga,,61,currently_publishing,,,2020-08-27,,378,2,True,True,2020-08-27,,"['Comedy', 'Fantasy']",[],[]
4803,Chou Osuteki Darling,manga,,94,finished,2,,2006-01-01,,378,1,True,True,2006,,['Romance'],[],['Shoujo']
20718,Shinkyoku Soukai Polyphonica: Eternal White,manga,,83,finished,5,25,2009-03-06,2011-08-06,378,1,True,True,2009-03-06,2011-08-06,['Fantasy'],['Music'],['Shoujo']
101476,Maougun Saikyou no Majutsushi wa Ningen datta,light_novel,,57,currently_publishing,,,2016-09-30,,378,1,True,True,2016-09-30,,"['Action', 'Adventure', 'Fantasy']","['Isekai', 'Reincarnation']",[]
146236,Momoiro Montage,manga,,65,currently_publishing,,,2022-04-22,,378,1,True,True,2022-04-22,,['Ecchi'],['Visual Arts'],[]
158621,School Back,manga,,69,currently_publishing,,,2023-05-01,,378,1,True,True,2023-05-01,,['Drama'],['School'],[]
14726,Death's Reflection,manga,,99,finished,1,4,2004-01-01,2004-01-01,378,0,True,True,2004,2004,['Horror'],[],[]
66937,Love Colon,manga,,84,finished,1,11,2012-11-01,2013-11-01,378,0,False,True,2012-11-01,2013-11-01,['Hentai'],[],[]
99698,Yajuu-sensei no Maid-san,manga,,69,finished,2,24,2015-12-22,2016-11-15,378,0,True,True,2015-12-22,2016-11-15,['Comedy'],[],[]
137571,Gene Bride,manga,,20,currently_publishing,,,2021-06-08,,378,0,True,True,2021-06-08,,['Romance'],[],['Josei']
147140,"Okazari Ouhi ni Natta node, Kossori Hataraki ni Deru Koto ni Shimashita: Usagi ga Iru node Hitorine mo Sabishiku Arimasen!",manga,,53,currently_publishing,,,2021-05-03,,378,0,True,True,2021-05-03,,"['Fantasy', 'Romance']",[],[]
95973,"Saikyou wo Kojiraseta Level Counter Stop Tsurugi Seijo Beatrice no Jakuten Sono Na wa ""Buu Buu""",light_novel,,44,finished,7,38,2016-03-10,2019-04-10,377,4,True,True,2016-03-10,2019-04-10,"['Comedy', 'Fantasy']",[],[]
150378,No Love Lost Lady,manhwa,,81,currently_publishing,,,2021-08-03,,377,3,False,True,2021-08-03,,"['Erotica', 'Girls Love']",['Psychological'],[]
4259,Roman Club,manga,,52,finished,6,34,1995-05-12,1998-01-01,377,2,True,True,1995-05-12,1998,"['Adventure', 'Slice of Life', 'Supernatural']",[],['Shounen']
17349,Mahjong Hishoden: Naki no Ryuu,manga,,67,finished,9,72,1985-01-01,1991-01-01,377,2,True,True,1985,1991,"['Action', 'Drama']","['Organized Crime', 'Strategy Game']",[]
154536,Kekkai Sensen: Beat 3 Peat,manga,,83,currently_publishing,,,2022-10-26,,377,2,True,True,2022-10-26,,"['Action', 'Fantasy', 'Supernatural']",['Super Power'],['Shounen']
15383,Honjitsu no Neko jijou,manga,,70,finished,8,,2001-01-01,2001-01-01,377,1,True,True,2001,2001,"['Comedy', 'Slice of Life']",[],['Josei']
86044,"Isekai de ""Kuro no Iyashi Te"" tte Yobareteimasu",light_novel,,30,currently_publishing,,,2013-06-25,,377,1,True,True,2013-06-25,,"['Adventure', 'Fantasy']",['Isekai'],['Shoujo']
138743,Jumbo Max,manga,,56,currently_publishing,,,2020-04-25,,377,1,True,True,2020-04-25,,['Drama'],[],['Seinen']
95083,Gate featuring The Starry Heavens,manga,,41,finished,2,15,2015-03-19,2016-04-28,377,0,True,True,2015-03-19,2016-04-28,"['Comedy', 'Slice of Life']",[],[]
116416,Moto Fuuzokujou ga Kanemochi Tsuma ni Narimashita,manga,,83,currently_publishing,,,2017-08-30,,377,0,False,True,2017-08-30,,"['Drama', 'Erotica']",[],[]
147417,Nani ka to Mujikaku na Joshi,manga,,65,currently_publishing,,,2022-04-19,,377,0,True,True,2022-04-19,,['Slice of Life'],['Romantic Subtext'],[]
16312,12-nin no Yasashii Koroshiya - Libra: Kuroki Shinpan,manga,,64,finished,2,10,2009-01-01,,376,3,True,True,2009,,['Mystery'],[],['Shoujo']
71323,Sarusuberi,manga,,41,finished,3,,1983-01-01,1987-01-01,376,2,True,True,1983,1987,[],"['Historical', 'Visual Arts']",['Seinen']
93992,Narcissu,manga,,44,finished,2,12,2008-11-27,2009-12-26,376,2,True,True,2008-11-27,2009-12-26,['Drama'],[],['Seinen']
115991,Grisaia: Phantom Trigger - Sekai no Hate,manga,,49,finished,3,15,2017-08-15,2018-11-20,376,2,True,True,2017-08-15,2018-11-20,"['Action', 'Drama', 'Ecchi', 'Mystery']",['School'],[]
113391,Rui wa Koi wo Yobu,manga,,73,finished,2,8,2018-01-12,2018-08-10,376,1,True,True,2018-01-12,2018-08-10,['Romance'],['School'],['Shoujo']
120362,Isekai Trip shita Sonoba de Taberarechaimashita,manga,,39,finished,2,13,2018-11-05,2019-12-05,376,1,True,True,2018-11-05,2019-12-05,"['Comedy', 'Fantasy', 'Romance']",[],['Shoujo']
145912,Mesugaki no Iru Kissaten,manga,,76,currently_publishing,,,2021-09-10,,376,1,True,True,2021-09-10,,['Slice of Life'],['Workplace'],[]
33413,"Natsuzora ni, Kimi to Mita Yume",manga,,75,finished,2,10,2010-01-01,,376,0,True,True,2010,,"['Drama', 'Supernatural']",[],['Shoujo']
117756,Shinazu no Ryousen,manga,,36,finished,3,20,2017-07-15,2019-08-10,376,0,True,True,2017-07-15,2019-08-10,"['Action', 'Supernatural']",[],['Seinen']
120691,Kawasemi-san no Tsuri Gohan,manga,,62,currently_publishing,,,2019-06-25,,376,0,True,True,2019-06-25,,['Slice of Life'],[],[]
61875,Aku no Taizai: Akujiki Musume Conchita,light_novel,,64,finished,1,7,2013-09-21,2013-09-21,375,5,True,True,2013-09-21,2013-09-21,"['Drama', 'Fantasy', 'Supernatural']",[],[]
48435,BLT48,manga,,45,finished,1,10,2012-06-23,2012-06-23,375,4,False,True,2012-06-23,2012-06-23,"['Boys Love', 'Erotica']",[],[]
91328,Futanari.Elf,doujinshi,,89,finished,1,,2007-02-25,2007-02-25,375,4,False,True,2007-02-25,2007-02-25,"['Hentai', 'Supernatural']",[],[]
39459,Yan Huang - Xiao Yuan Mi Yin,manhua,,62,currently_publishing,,,2011-01-01,,375,3,True,True,2011,,"['Fantasy', 'Romance', 'Supernatural']",['School'],['Shoujo']
11720,Koihime†Musou: Doki☆Otome darake no Sangokushi Engi,manga,,44,finished,2,,2008-04-26,2010-10-26,375,2,True,True,2008-04-26,2010-10-26,"['Action', 'Fantasy']","['Historical', 'Martial Arts']",[]
80513,Sakigake!! Oniichan dakedo Ai sae Areba Kankeinai yo ne,manga,,60,finished,1,9,2012-05-26,2013-01-26,375,2,True,True,2012-05-26,2013-01-26,"['Comedy', 'Ecchi']",['School'],['Seinen']
93651,Kare to Koi nante,manga,,65,finished,8,33,2015-07-28,2018-06-28,375,2,True,True,2015-07-28,2018-06-28,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",[],['Josei']
22171,Naniwa Tomoare,manga,,32,finished,28,304,1999-11-29,2006-12-25,375,1,True,True,1999-11-29,2006-12-25,"['Action', 'Romance']","['Delinquents', 'Racing']",['Seinen']
130509,Reverse x Rebirth,manga,,24,finished,4,22,2020-01-24,2021-09-24,375,1,True,True,2020-01-24,2021-09-24,"['Comedy', 'Romance']",['Crossdressing'],['Shoujo']
71031,Pure Love Seasons II: Sakura - Haru / Deai,manga,,79,finished,1,8,2012-03-13,2013-12-24,375,0,True,True,2012-03-13,2013-12-24,['Romance'],['School'],['Shoujo']
147377,Charming You,manhwa,,82,finished,,72,2021-08-31,2023-02-25,375,0,True,True,2021-08-31,2023-02-25,['Romance'],[],[]
115441,Haime to Zoukihime,manga,,66,finished,4,43,2018-07-17,2019-10-15,374,5,True,True,2018-07-17,2019-10-15,"['Action', 'Adventure', 'Sci-Fi']",['Super Power'],[]
49753,Gumi from Vocaloid,manga,,28,finished,3,12,2013-03-04,2014-02-04,374,4,True,True,2013-03-04,2014-02-04,['Comedy'],[],['Shounen']
13852,Ai no Tetsujin,manga,,47,finished,3,10,2008-04-05,2009-10-06,374,3,True,True,2008-04-05,2009-10-06,"['Drama', 'Romance']",['School'],['Josei']
8637,Flower,manga,,72,finished,10,,,,374,2,True,True,,,"['Drama', 'Romance', 'Slice of Life']",[],['Shoujo']
43697,Fukanzen Shinsei Kikan Ilis,light_novel,,38,finished,5,36,2011-12-20,2013-10-19,374,2,True,True,2011-12-20,2013-10-19,"['Action', 'Comedy', 'Ecchi', 'Romance', 'Sci-Fi']","['Harem', 'School']",[]
76643,Binbougami ga!,light_novel,,57,finished,2,,2012-04-04,2012-07-04,374,2,True,True,2012-04-04,2012-07-04,"['Comedy', 'Supernatural']",['Mythology'],['Shounen']
148057,Vampire-sama ga Akiramenai!,manga,,80,currently_publishing,,,2020-10-02,,374,2,True,True,2020-10-02,,"['Romance', 'Supernatural']",['Vampire'],['Josei']
129198,Sentimental Kiss,manga,,41,currently_publishing,,,2020-04-20,,374,1,True,True,2020-04-20,,"['Romance', 'Slice of Life']",['School'],['Shoujo']
14772,Shoten,doujinshi,,36,finished,7,,1988-10-01,1990-09-01,374,0,True,True,1988-10,1990-09,"['Boys Love', 'Comedy', 'Drama']",[],['Shoujo']
30089,Hanasaku Iroha: Green Girls Graffiti,manga,,32,finished,2,11,2011-07-01,2012-07-02,374,0,True,True,2011-07-01,2012-07-02,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",[],[]
48873,Ark IX,light_novel,,17,finished,5,23,2013-02-01,2015-06-02,374,0,True,True,2013-02-01,2015-06-02,"['Action', 'Mystery', 'Sci-Fi']",[],[]
58757,Renai Hero,light_novel,,14,finished,2,,2013-09-30,2013-12-26,374,0,True,True,2013-09-30,2013-12-26,['Romance'],[],[]
83603,Cross H,manga,,101,finished,3,13,2014-07-19,2015-07-18,374,0,True,True,2014-07-19,2015-07-18,"['Drama', 'Ecchi']",[],['Seinen']
6877,Akuma demo I Love You,manga,,31,finished,1,5,2003-09-01,2003-09-01,373,3,True,True,2003-09,2003-09,['Romance'],['Mythology'],['Shoujo']
40839,Bokura no Yoake,manga,,54,finished,2,10,2011-01-25,2011-10-25,373,3,True,True,2011-01-25,2011-10-25,"['Drama', 'Sci-Fi']",[],['Seinen']
149195,Shiro no Necromancer: Shiryou Ou e no Michi,manga,,75,currently_publishing,,,2020-10-28,,373,3,True,True,2020-10-28,,['Fantasy'],['Isekai'],[]
48423,Long Goodbye,manga,,42,currently_publishing,,,2012-11-13,,373,2,True,True,2012-11-13,,"['Fantasy', 'Romance']",['Psychological'],['Shoujo']
14959,Hitozuma Ranko Kairanban,manga,,69,finished,1,12,,,373,1,False,True,,,['Hentai'],[],[]
60673,Tokyo Ravens: Red And White,manga,,32,finished,2,12,2012-10-09,2013-10-09,373,1,True,True,2012-10-09,2013-10-09,"['Action', 'Comedy']",['School'],['Shounen']
121715,Kaibutsu Shoujo Zukan,manga,,44,finished,4,32,2019-04-24,2022-01-24,373,1,True,True,2019-04-24,2022-01-24,"['Comedy', 'Horror', 'Slice of Life', 'Supernatural']",['School'],['Shoujo']
4092,Comic,manhwa,,102,currently_publishing,,,1998-01-01,,373,0,True,True,1998,,"['Comedy', 'Drama', 'Romance']",['School'],['Shoujo']
7740,Cheon Gi dot com,manhwa,,93,finished,8,,,,373,0,True,True,,,"['Romance', 'Slice of Life']",[],[]
8752,Izo's Lover!,manga,,90,currently_publishing,,,2006-01-01,,373,0,True,True,2006,,"['Comedy', 'Drama', 'Ecchi', 'Romance']",[],['Shounen']
34573,Short Stories: Boy Meets Girl in Three Minutes,light_novel,,39,finished,1,19,2011-07-30,2011-07-30,373,0,True,True,2011-07-30,2011-07-30,"['Romance', 'Slice of Life']",[],[]
59863,Onedari Girl,manga,,86,finished,1,11,2010-08-25,,373,0,True,True,2010-08-25,,['Comedy'],['School'],['Shoujo']
111378,Karadasagashi Kai,manga,,79,finished,5,44,2017-12-29,2019-01-25,373,0,True,True,2017-12-29,2019-01-25,['Horror'],[],['Shounen']
113497,Piyoko to Makai-chou no Himesama,manga,,73,finished,2,14,2017-08-26,2018-11-26,373,0,True,True,2017-08-26,2018-11-26,"['Comedy', 'Supernatural']",[],[]
138849,Irregulars,manga,,45,currently_publishing,,,2021-04-28,,373,0,True,True,2021-04-28,,['Sports'],['Team Sports'],[]
157273,Zenbu Kowashite Jigoku de Aishite,manga,,69,currently_publishing,,,2023-02-17,,372,7,True,True,2023-02-17,,"['Girls Love', 'Suspense']","['Psychological', 'School']",[]
49633,Hikyou Tanken Fam & Ihrlie,manga,,92,finished,2,,1992-01-01,1995-01-01,372,4,True,True,1992,1995,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],[]
104964,Kamitsuki Gakuen,manga,,60,finished,2,12,2017-02-25,2018-03-26,372,4,True,True,2017-02-25,2018-03-26,"['Girls Love', 'Mystery', 'Supernatural']",['School'],['Shounen']
